,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
709,Excellent service allowing me to…,Excellent service allowing me to compare options and read full policy terms and fee quote. Very easy to purchase.,5, Excellent,6/9/2020,20:49,new customer,6,excellent service allow compare option read policy term fee quote easy purchase
710,Very knowledgeable and helpful,-,5, Excellent,6/9/2020,19:15,Don Ditzler,6,
711,Fair price and good selection of…,Fair price and good selection of policies.  Great agent.,5, Excellent,6/9/2020,17:13,Art,6,fair price good selection policy great agent
712,I like how easy it was to compare all…,"I like how easy it was to compare all of the different insurance options.thank you,Amy",5, Excellent,6/9/2020,1:54,Amy Durivage,6,like easy compare different insurance optionsthank amy
713,Multiple questions regarding cancelled…,"Multiple questions regarding cancelled cruises, purchase dates, preexisting conditions and cruise line bankruptcies were all answered in minutes by chat. Hope if I need it the policy is as good as the service was.",5, Excellent,6/8/2020,14:32,KBL,6,multiple question cancel cruise purchase date preexist condition cruise line bankruptcy answer minute chat hope need policy good service
714,Easy to compare policies,Easy to compare policies.  Very helpful team in making sure we purchased a policy that met our needs.,5, Excellent,6/8/2020,12:40,customer,6,easy compare policy helpful team making sure purchased policy meet need
715,This pertains to sign up process,"This pertains to sign up process, not insurance coverage...hopefully never need it...",4, Great,6/5/2020,14:49,customer,6,pertains sign process insurance coverage  hopefully need 
716,Excellent Customer Service,"I had lots of questions and Lynne, the chat rep, answered them all clearly and helped me pick the right insurance.",5, Excellent,6/5/2020,12:06,Debbie Bowen,6,lot question lynne chat rep answer clearly help pick right insurance
717,Was pleased with the online chat…,Was pleased with the online chat portion especially.  Helpful to have someone to help explain “insurance speak” to you.  Especially myself who am not very familiar with travel insurance.,5, Excellent,6/4/2020,22:56,SSJ,6,pleased online chat portion especially helpful help explain  insurance speak  especially familiar travel insurance
718,Found a better policy for better price than airline,Found a better policy for less than half of what the airline charged.  Took five minutes to search and purchase.,5, Excellent,6/3/2020,17:42,Leighton Koberlein,6,find good policy half airline charge take minute search purchase
719,Agent knew I was dealing with a…,Agent knew I was dealing with a sensitive subject and was very compassionate and understanding...Very helpful!,5, Excellent,6/3/2020,16:36,Jeanne,6,agent know deal sensitive subject compassionate understanding  helpful
720,Easy and quick questions answered,-,5, Excellent,6/3/2020,15:02,customer,6,
721,Best alternative after searching,-,5, Excellent,6/2/2020,22:27,customer,6,
722,Had a chat with an agent online and…,Had a chat with an agent online and then she gave me a follow up phone call. She was very professional and helpful.  Could not have received better service,5, Excellent,6/2/2020,22:06,Nena G. Atchison,6,chat agent online give follow phone professional helpful receive good service
723,Not your average travel insurance company ... in a good way,The customer service communications was very pleasant and helpful. The product and plans are clearly defined to meet what ever need you have. They have offered us some much needed peace of mind for the travel we have planned.,5, Excellent,6/2/2020,10:57,Les W,6,customer service communication pleasant helpful product plan clearly define meet need offer needed peace mind travel plan
724,Chris was very helpful and professional.,-,5, Excellent,6/1/2020,21:22,customer,6,
725,Very easy to use travel insurance search engine!,Very easy to use travel insurance search engine! Saved me a lot of time and money!! So happy I found AardvarkCompare!!!,5, Excellent,6/1/2020,18:48,customer,6,easy use travel insurance search engine save lot time money happy find aardvarkcompare
726,Easy to use and compare other quotes,-,5, Excellent,5/30/2020,17:13,Debra Benson,6,
727,Good chat agent,The chat agent helped with questions and also with the checkout error that occurred.,5, Excellent,5/29/2020,22:32,Bc,6,chat agent help question checkout error occur
728,Very courteous professional,-,5, Excellent,5/29/2020,19:07,customer,6,
729,Super easy,Super easy. Gave a lot of different policies to compare with their choice.Quick response.,5, Excellent,5/27/2020,23:56,Stevie Humphrey,6,super easy give lot different policy compare choicequick response
730,Excellent service,-,5, Excellent,5/27/2020,20:34,customer,6,
731,Traveling with Covid concerns,The staff was very helpful in going over policy details and explaining coverages. Everyone was very friendly,5, Excellent,5/27/2020,11:40,Debbie H.,6,staff helpful go policy detail explain coverage friendly
732,Your rep was excellent in both…,Your rep was excellent in both substance and presentation.,5, Excellent,5/27/2020,1:02,Arthur Wiener,6,rep excellent substance presentation
733,Excellent service,"Excellent service, fast great customer service!",5, Excellent,5/27/2020,0:18,Joyce S,6,excellent service fast great customer service
734,Good Job.,Good job directing me and saving me money.,5, Excellent,5/26/2020,19:50,Larry,6,good job direct save money
735,Very helpful with explaining benefits…,Very helpful with explaining benefits and options available.  Elise was very friendly and thorough.,5, Excellent,5/26/2020,18:21,customer,6,helpful explain benefit option available elise friendly thorough
736,Very knowledgeable agents,-,5, Excellent,5/24/2020,15:08,customer,6,
737,Thank you,"Thank you, Chris, for understanding my needs as well as reviewing my original quotes and suggesting one of them.",5, Excellent,5/24/2020,12:26,Jeanie,6,thank chris understand need review original quote suggest
738,Chris and Elise were most friendly and…,Chris and Elise were most friendly and helpful. They listened to my needs and came up with exactly what I ask for.,5, Excellent,5/23/2020,21:33,George S.,6,chris elise friendly helpful listened need come exactly ask
739,Excellent Service and Informative Representatives,Thank you for helping me get the Travel Insurance that works best for my needs.  All of your representatives were helpful and were willing to take the time to listen to my needs and find a policy that met them. I appreciate the fact that they were willing to ask the insurer questions about my specific situation and give me prompt feedback before I made my purchase.I plan to be repeat customer in the future and have already recommended AardvarkCompare to my friends and traveling companions.Thanks again for your patience and great service.,5, Excellent,5/22/2020,19:38,TC,6,thank help travel insurance work best needs representative helpful willing time listen need find policy meet appreciate fact willing ask insurer question specific situation prompt feedback purchasei plan repeat customer future recommend aardvarkcompare friend travel companionsthanks patience great service
