,Title,Body,Stars,Rated,Date Posted,Time Posted,Name,userId,Clean_Text_Body
406,VisitorsCoverage diligently helped me resolve claim issue with the insurance company,"The purchasing process online is very easy and smooth and price seems good, which is what initially attracted me. I have used the site to purchase insurance for the past 4 years for my mother-in-law and my sister when they visited us. However the problem comes in the last year when we needed to use the insurance. I have experience with Safe Travels USA Comprehensive and Atlas America, both of them find every excuse to deny the claims. With Safe Travels USA Comprehensive, they promised they will process an appeal within 30 days, but so far after almost one year, they haven't processed the appeal yet. Every time when I checked with them, they say sorry and tell me they will process it soon, but nothing happens. After the bad experience with Safe Travels USA Comprehensive, I switched to Atlas America, hoping it will be different, but I had bad experience again. My experience so far is that these insurance are useless when one really needs to see a doctor or go to hospital.Update 2/26/21: The Customer Success & Inside Sales Manager Yasmin from VisitorsCoverage reached out to me, and she talked with the insurer for Safe Travels USA Comprehensive plan, and they promptly processed the claims and reimbursed my payment. It was a wonderful experience working with Yasmin. Thank you! I am glad that even though some insurance company may initially try to find excuses not to pay the claims, VisitorsCoverage take responsibility and work diligently to protect their customers.",5, Excellent,6/27/2020,2:50,John Chen,6,purchase process online easy smooth price good initially attract site purchase insurance past  year motherinlaw sister visit problem come year need use insurance experience safe travel usa comprehensive atlas america find excuse deny claim safe travel usa comprehensive promise process appeal  day far year process appeal time checked sorry tell process soon happen bad experience safe travel usa comprehensive switch atlas america hop different bad experience experience far insurance useless need doctor hospitalupdate  customer success inside sale manager yasmin visitorscoverage reach talk insurer safe travel usa comprehensive plan promptly process claim reimburse payment wonderful experience work yasmin thank glad insurance company initially try find excuses pay claim visitorscoverage responsibility work diligently protect customer
407,The choice of plans was made easier by…,The choice of plans was made easier by the very clear description of each brochure and coverage. Purchasing the policy was more easier ... it was a breeze!,5, Excellent,6/27/2020,1:36,Maria Theresa Sayson,6,choice plan easier clear description brochure coverage purchasing policy easy  breeze
408,Good Customer service answer all my…,Good Customer service answer all my questions.,5, Excellent,6/26/2020,22:38,Ramesh Babu Adapa,6,good customer service answer question
409,excellent,Rita was extremely helpful.,5, Excellent,6/26/2020,20:23,Tomas Toibin,6,rita extremely helpful
410,User friendly website,"User friendly website, great customer service",5, Excellent,6/26/2020,19:54,customer,6,user friendly website great customer service
411,Easy to use,Easy to use and quickly set up policy,5, Excellent,6/26/2020,12:02,customer,6,easy use quickly set policy
412,trustable site,-,5, Excellent,6/26/2020,3:10,customer,6,
413,Easy to use site with clear navigation,Easy to use site with clear navigation. Choice of plans adequate and coverages offered seem sufficient.,5, Excellent,6/26/2020,1:38,John Park,6,easy use site clear navigation choice plan adequate coverage offer sufficient
414,.excellent service from the ins.agent,"excellent service from the ins. agent .CONGRATULATIONS,keep the good work.",5, Excellent,6/25/2020,22:10,custoALVARO DIEZ mer,6,excellent service agent congratulations good work
415,Great Customer Service,-,5, Excellent,6/24/2020,16:23,surbhi,6,
416,Very easy to navigate,"Very easy to navigate, clear instructions, was able to obtain travel insurance in minutes.",5, Excellent,6/23/2020,22:10,customer,6,easy navigate clear instruction able obtain travel insurance minute
417,The website was very easy to use and…,"The website was very easy to use and compare plans. More importantly, when you call, your call is answered immediately by knowledgeable and courteous people. This is a pleasant surprise in an age of chatbots and robo-attendants and extremely long wait times from other companies.Nice work!",5, Excellent,6/23/2020,14:59,customer,6,website easy use compare plan importantly answer immediately knowledgeable courteous people pleasant surprise age chatbots roboattendants extremely long wait time companiesnice work
418,great,easy to get the quote and purchase,5, Excellent,6/20/2020,13:10,Prajeesh Panoor,6,easy quote purchase
419,Great Cover,"Straight forward, cheap and simple!",5, Excellent,6/20/2020,0:10,Erinn,6,straight forward cheap simple
420,This shopping was very easy.,-,5, Excellent,6/19/2020,18:19,Vakhtangi Gasitashvili,6,
421,Clear explanations and choices,"Clear explanations and choices,  Easy Purchase process",5, Excellent,6/19/2020,8:33,John Bernstein,6,clear explanation choice easy purchase process
422,I had a very bad experience.I did not…,I had a very bad experience.I did not get the claim what they promised.,1, Bad,6/16/2020,3:48,customer,6,bad experiencei claim promise
423,Great on the Front End.  Very good value,Quick.  Very professional.  Easy to get through on the phone and discuss my policy in detail.  Price was RIGHT.  I have not had to use the policy so this review is just in regard to choosing the correct policy and purchasing it.,5, Excellent,6/15/2020,23:28,Michael,6,quick professional easy phone discus policy detail price right use policy review regard choose correct policy purchasing
424,Webside has good information,"Webside has good information, and cheap coverage and good",5, Excellent,6/15/2020,18:13,FAIZAL,6,webside good information cheap coverage good
425,Great Service!,Great Service! Very quick telephone conversation and simple online quote generator.,5, Excellent,6/11/2020,18:12,#NAME?,6,great service quick telephone conversation simple online quote generator
426,Good job!,Good job! Very fast service.,5, Excellent,6/7/2020,20:12,Vladimir Klimenko,6,good job fast service
427,Found an insurance company willing to…,"Found an insurance company willing to cover COVID during travels, site is easy to navigate, agent sounded knowledgeable. Haven’t needed to file a claim yet, hopefully I won’t need to.",5, Excellent,6/5/2020,21:30,customer,6,find insurance company willing cover covid travel site easy navigate agent sound knowledgeable  need file claim hopefully win  need
428,THANK you Jerome T,THANK you Jerome T. You are the best kind person ever! He spent a long time helping me and guide me step by step. I have been calling many people to find help but no one was that kind and nice to me like him! He is the best. I think THANK YOU is not enough for him!  You are lucky to have him!,5, Excellent,6/5/2020,20:57,Mohamed,6,thank jerome t best kind person spend long time help guide step step call people find help kind nice like best think thank lucky
429,Easy and fast.,-,5, Excellent,6/5/2020,20:00,customer,6,
430,Great customer service !,-,5, Excellent,6/5/2020,14:34,customer,6,
431,Knowledgeable and friendly rep,Knowledgeable and friendly rep. Answered all of my questions and no hard sales pitch. Reasonably priced.,5, Excellent,6/5/2020,2:54,kimvp,6,knowledgeable friendly rep answer question hard sale pitch reasonably price
432,Excellent user interface,The site is particularly easy to navigate and compare policies. The user interface is excellent.,5, Excellent,6/2/2020,7:42,AHTeacher,6,site particularly easy navigate compare policy user interface excellent
433,Very user friendly pages for travel…,Very user friendly pages for travel insurance purchases.,5, Excellent,5/28/2020,10:10,customer,6,user friendly page travel insurance purchase
